expid_x,peakid,death,deathclass,deathdate,deathhgtm,deathtype,hired
EVER87304,EVER,False,No death,1900-01-01,0,No death,False
EVER87305,EVER,False,No death,1900-01-01,0,No death,False
EVER87306,EVER,False,No death,1900-01-01,0,No death,False
EVER87306,EVER,True,Death at BC / ABC,1987-10-20,5800,Avalanche,True
EVER87307,EVER,False,No death,1900-01-01,0,No death,False
EVER87401,EVER,False,No death,1900-01-01,0,No death,False
EVER87402,EVER,False,No death,1900-01-01,0,No death,False
EVER87402,EVER,False,No death,1900-01-01,0,No death,True
EVER88102,EVER,False,No death,1900-01-01,0,No death,False
EVER88103,EVER,False,No death,1900-01-01,0,No death,False
EVER88104,EVER,False,No death,1900-01-01,0,No death,False
EVER88201,EVER,False,No death,1900-01-01,0,No death,False
EVER88301,EVER,False,No death,1900-01-01,0,No death,False
EVER88301,EVER,False,No death,1900-01-01,0,No death,True
EVER88301,EVER,True,Route preparation,1988-09-21,7270,Avalanche,True
EVER88302,EVER,False,No death,1900-01-01,0,No death,False
EVER88302,EVER,True,Descending from summit bid,1988-09-20,7700,Exposure / frostbite,False
EVER88303,EVER,False,No death,1900-01-01,0,No death,False
EVER88303,EVER,False,No death,1900-01-01,0,No death,True
EVER88304,EVER,False,No death,1900-01-01,0,No death,False
EVER88304,EVER,False,No death,1900-01-01,0,No death,True
EVER88305,EVER,False,No death,1900-01-01,0,No death,False
EVER88306,EVER,False,No death,1900-01-01,0,No death,False
EVER88306,EVER,False,No death,1900-01-01,0,No death,True
EVER88307,EVER,False,No death,1900-01-01,0,No death,False
EVER88308,EVER,True,Descending from summit bid,1988-10-17,8300,Fall,False
EVER88308,EVER,False,No death,1900-01-01,0,No death,False
EVER88309,EVER,False,No death,1900-01-01,0,No death,False
EVER88310,EVER,False,No death,1900-01-01,0,No death,False
EVER88310,EVER,True,Descending from summit bid,1988-10-13,8700,Fall,True
EVER88310,EVER,True,Descending from summit bid,1988-10-13,8500,Fall,True
EVER88311,EVER,False,No death,1900-01-01,0,No death,False
EVER88312,EVER,False,No death,1900-01-01,0,No death,False
EVER88401,EVER,False,No death,1900-01-01,0,No death,False
EVER88401,EVER,False,No death,1900-01-01,0,No death,True
EVER88401,EVER,True,Ascending in summit bid,1988-12-23,8700,Fall,True
EVER88402,EVER,False,No death,1900-01-01,0,No death,False
EVER88402,EVER,False,No death,1900-01-01,0,No death,True
EVER88403,EVER,False,No death,1900-01-01,0,No death,False
EVER89101,EVER,False,No death,1900-01-01,0,No death,False
EVER89101,EVER,True,Descending from summit bid,1989-05-16,8600,Fall,True
EVER89101,EVER,False,No death,1900-01-01,0,No death,True
EVER89102,EVER,False,No death,1900-01-01,0,No death,False
EVER89103,EVER,False,No death,1900-01-01,0,No death,False
EVER89103,EVER,True,Expedition evacuation,1989-05-27,6000,Avalanche,False
EVER89104,EVER,False,No death,1900-01-01,0,No death,False
EVER89104,EVER,False,No death,1900-01-01,0,No death,True
EVER89105,EVER,False,No death,1900-01-01,0,No death,False
EVER89105,EVER,True,Descending from summit bid,1989-05-10,8500,Fall,False
EVER89105,EVER,False,No death,1900-01-01,0,No death,True
EVER89106,EVER,False,No death,1900-01-01,0,No death,False
EVER89107,EVER,False,No death,1900-01-01,0,No death,False
EVER89108,EVER,False,No death,1900-01-01,0,No death,False
EVER89201,EVER,False,No death,1900-01-01,0,No death,False
EVER89202,EVER,False,No death,1900-01-01,0,No death,False
EVER89203,EVER,False,No death,1900-01-01,0,No death,False
EVER89203,EVER,False,No death,1900-01-01,0,No death,True
EVER89204,EVER,False,No death,1900-01-01,0,No death,False
EVER89301,EVER,False,No death,1900-01-01,0,No death,False
EVER89302,EVER,False,No death,1900-01-01,0,No death,False
EVER89303,EVER,False,No death,1900-01-01,0,No death,False
EVER89304,EVER,False,No death,1900-01-01,0,No death,False
EVER89305,EVER,False,No death,1900-01-01,0,No death,False
EVER89306,EVER,False,No death,1900-01-01,0,No death,False
EVER89307,EVER,False,No death,1900-01-01,0,No death,False
EVER89308,EVER,False,No death,1900-01-01,0,No death,False
EVER89308,EVER,False,No death,1900-01-01,0,No death,True
EVER89309,EVER,False,No death,1900-01-01,0,No death,False
EVER89310,EVER,False,No death,1900-01-01,0,No death,False
EVER89311,EVER,False,No death,1900-01-01,0,No death,False
EVER89311,EVER,False,No death,1900-01-01,0,No death,True
EVER89312,EVER,False,No death,1900-01-01,0,No death,False
EVER89313,EVER,False,No death,1900-01-01,0,No death,False
EVER89314,EVER,False,No death,1900-01-01,0,No death,False
EVER89314,EVER,False,No death,1900-01-01,0,No death,True
EVER89315,EVER,False,No death,1900-01-01,0,No death,False
EVER89401,EVER,False,No death,1900-01-01,0,No death,False
EVER89401,EVER,True,Route preparation,1990-12-12,6500,AMS (acute mtn sickness),True
EVER90101,EVER,False,No death,1900-01-01,0,No death,False
EVER90102,EVER,False,No death,1900-01-01,0,No death,False
EVER90102,EVER,False,No death,1900-01-01,0,No death,True
EVER90103,EVER,False,No death,1900-01-01,0,No death,False
EVER90104,EVER,False,No death,1900-01-01,0,No death,False
EVER90105,EVER,False,No death,1900-01-01,0,No death,False
EVER90106,EVER,False,No death,1900-01-01,0,No death,False
EVER90107,EVER,False,No death,1900-01-01,0,No death,False
EVER90107,EVER,False,No death,1900-01-01,0,No death,True
EVER90108,EVER,False,No death,1900-01-01,0,No death,False
EVER90108,EVER,False,No death,1900-01-01,0,No death,True
EVER90109,EVER,False,No death,1900-01-01,0,No death,False
EVER90110,EVER,False,No death,1900-01-01,0,No death,False
EVER90301,EVER,False,No death,1900-01-01,0,No death,False
EVER90302,EVER,False,No death,1900-01-01,0,No death,False
EVER90303,EVER,False,No death,1900-01-01,0,No death,False
EVER90303,EVER,True,Ascending in summit bid,1990-10-07,8700,Fall,False
EVER90303,EVER,False,No death,1900-01-01,0,No death,True
EVER90304,EVER,False,No death,1900-01-01,0,No death,False
EVER90305,EVER,False,No death,1900-01-01,0,No death,False
EVER90305,EVER,False,No death,1900-01-01,0,No death,True
EVER90306,EVER,True,Route preparation,1990-09-12,6900,Avalanche,False
EVER90306,EVER,False,No death,1900-01-01,0,No death,False
EVER90306,EVER,True,Route preparation,1990-09-12,6900,Avalanche,True
EVER90306,EVER,False,No death,1900-01-01,0,No death,True
EVER90307,EVER,False,No death,1900-01-01,0,No death,False
EVER90307,EVER,False,No death,1900-01-01,0,No death,True
EVER90308,EVER,False,No death,1900-01-01,0,No death,False
EVER90309,EVER,False,No death,1900-01-01,0,No death,False
EVER90309,EVER,False,No death,1900-01-01,0,No death,True
EVER90310,EVER,False,No death,1900-01-01,0,No death,False
EVER90310,EVER,False,No death,1900-01-01,0,No death,True
EVER90311,EVER,False,No death,1900-01-01,0,No death,False
EVER90312,EVER,False,No death,1900-01-01,0,No death,False
EVER91101,EVER,False,No death,1900-01-01,0,No death,False
EVER91102,EVER,False,No death,1900-01-01,0,No death,False
EVER91103,EVER,False,No death,1900-01-01,0,No death,False
EVER91104,EVER,False,No death,1900-01-01,0,No death,False
EVER91105,EVER,False,No death,1900-01-01,0,No death,False
EVER91106,EVER,False,No death,1900-01-01,0,No death,False
EVER91107,EVER,False,No death,1900-01-01,0,No death,False
EVER91108,EVER,False,No death,1900-01-01,0,No death,False
EVER91109,EVER,False,No death,1900-01-01,0,No death,False
EVER91110,EVER,False,No death,1900-01-01,0,No death,False
EVER91110,EVER,False,No death,1900-01-01,0,No death,True
EVER91111,EVER,False,No death,1900-01-01,0,No death,False
EVER91112,EVER,False,No death,1900-01-01,0,No death,False
EVER91113,EVER,False,No death,1900-01-01,0,No death,False
EVER91113,EVER,True,Route preparation,1991-05-04,7900,Exposure / frostbite,False
EVER91114,EVER,False,No death,1900-01-01,0,No death,False
EVER91115,EVER,False,No death,1900-01-01,0,No death,False
EVER91116,EVER,True,Descending from summit bid,1991-05-27,8830,Fall,False
EVER91116,EVER,False,No death,1900-01-01,0,No death,False
EVER91116,EVER,False,No death,1900-01-01,0,No death,True
EVER91201,EVER,False,No death,1900-01-01,0,No death,False
EVER91201,EVER,False,No death,1900-01-01,0,No death,True
EVER91301,EVER,False,No death,1900-01-01,0,No death,False
EVER91302,EVER,False,No death,1900-01-01,0,No death,False
EVER91303,EVER,False,No death,1900-01-01,0,No death,False
EVER91304,EVER,False,No death,1900-01-01,0,No death,False
EVER91304,EVER,False,No death,1900-01-01,0,No death,True
EVER91305,EVER,False,No death,1900-01-01,0,No death,False
EVER91306,EVER,False,No death,1900-01-01,0,No death,False
EVER91307,EVER,False,No death,1900-01-01,0,No death,False
EVER91308,EVER,False,No death,1900-01-01,0,No death,False
EVER91309,EVER,False,No death,1900-01-01,0,No death,False
EVER91310,EVER,False,No death,1900-01-01,0,No death,False
EVER91311,EVER,False,No death,1900-01-01,0,No death,False
EVER91312,EVER,False,No death,1900-01-01,0,No death,False
EVER91313,EVER,False,No death,1900-01-01,0,No death,False
EVER91313,EVER,False,No death,1900-01-01,0,No death,True
EVER91401,EVER,False,No death,1900-01-01,0,No death,False
EVER91402,EVER,False,No death,1900-01-01,0,No death,False
EVER91403,EVER,False,No death,1900-01-01,0,No death,False
EVER92101,EVER,False,No death,1900-01-01,0,No death,False
EVER92102,EVER,False,No death,1900-01-01,0,No death,False
EVER92103,EVER,False,No death,1900-01-01,0,No death,False
EVER92103,EVER,True,Route preparation,1992-05-02,7900,Exposure / frostbite,False
EVER92103,EVER,True,Route preparation,1992-05-02,7800,Exposure / frostbite,False
EVER92104,EVER,False,No death,1900-01-01,0,No death,False
EVER92104,EVER,False,No death,1900-01-01,0,No death,True
EVER92105,EVER,False,No death,1900-01-01,0,No death,False
EVER92106,EVER,False,No death,1900-01-01,0,No death,False
EVER92107,EVER,False,No death,1900-01-01,0,No death,False
EVER92108,EVER,False,No death,1900-01-01,0,No death,False
EVER92109,EVER,False,No death,1900-01-01,0,No death,False
EVER92109,EVER,False,No death,1900-01-01,0,No death,True
EVER92110,EVER,False,No death,1900-01-01,0,No death,False
EVER92111,EVER,False,No death,1900-01-01,0,No death,False
EVER92111,EVER,False,No death,1900-01-01,0,No death,True
EVER92112,EVER,False,No death,1900-01-01,0,No death,False
EVER92113,EVER,False,No death,1900-01-01,0,No death,False
EVER92113,EVER,True,Ascending in summit bid,1992-05-23,8300,Fall,False
EVER92113,EVER,False,No death,1900-01-01,0,No death,True
EVER92114,EVER,False,No death,1900-01-01,0,No death,False
EVER92115,EVER,False,No death,1900-01-01,0,No death,False
EVER92116,EVER,False,No death,1900-01-01,0,No death,False
EVER92117,EVER,False,No death,1900-01-01,0,No death,False
EVER92301,EVER,False,No death,1900-01-01,0,No death,False
EVER92302,EVER,False,No death,1900-01-01,0,No death,False
EVER92303,EVER,False,No death,1900-01-01,0,No death,False
EVER92304,EVER,False,No death,1900-01-01,0,No death,False
EVER92305,EVER,False,No death,1900-01-01,0,No death,False
EVER92306,EVER,False,No death,1900-01-01,0,No death,False
EVER92306,EVER,False,No death,1900-01-01,0,No death,True
EVER92307,EVER,False,No death,1900-01-01,0,No death,False
EVER92307,EVER,False,No death,1900-01-01,0,No death,True
EVER92308,EVER,False,No death,1900-01-01,0,No death,False
EVER92309,EVER,False,No death,1900-01-01,0,No death,False
EVER92310,EVER,False,No death,1900-01-01,0,No death,False
EVER92311,EVER,False,No death,1900-01-01,0,No death,False
EVER92312,EVER,False,No death,1900-01-01,0,No death,False
EVER92313,EVER,False,No death,1900-01-01,0,No death,False
EVER92314,EVER,False,No death,1900-01-01,0,No death,False
EVER92401,EVER,False,No death,1900-01-01,0,No death,False
EVER92402,EVER,False,No death,1900-01-01,0,No death,False
EVER93101,EVER,False,No death,1900-01-01,0,No death,False
EVER93102,EVER,False,No death,1900-01-01,0,No death,True
EVER93102,EVER,False,No death,1900-01-01,0,No death,False
EVER93103,EVER,False,No death,1900-01-01,0,No death,False
EVER93104,EVER,True,Descending from summit bid,1993-05-17,7600,Fall,False
EVER93104,EVER,False,No death,1900-01-01,0,No death,False
EVER93104,EVER,True,Expedition evacuation,1993-05-17,7800,Fall,False
EVER93105,EVER,False,No death,1900-01-01,0,No death,False
EVER93105,EVER,False,No death,1900-01-01,0,No death,True
EVER93106,EVER,False,No death,1900-01-01,0,No death,False
EVER93107,EVER,False,No death,1900-01-01,0,No death,False
EVER93108,EVER,False,No death,1900-01-01,0,No death,False
EVER93108,EVER,False,No death,1900-01-01,0,No death,True
EVER93109,EVER,False,No death,1900-01-01,0,No death,False
EVER93110,EVER,False,No death,1900-01-01,0,No death,False
EVER93110,EVER,True,Descending from summit bid,1993-05-10,8600,Fall,False
EVER93111,EVER,False,No death,1900-01-01,0,No death,False
EVER93111,EVER,True,Descending from summit bid,1993-04-23,8750,Exhaustion,False
EVER93111,EVER,False,No death,1900-01-01,0,No death,True
EVER93111,EVER,True,Descending from summit bid,1993-04-23,8750,Fall,True
EVER93112,EVER,False,No death,1900-01-01,0,No death,False
EVER93113,EVER,False,No death,1900-01-01,0,No death,False
EVER93114,EVER,False,No death,1900-01-01,0,No death,False
EVER93115,EVER,False,No death,1900-01-01,0,No death,False
EVER93116,EVER,False,No death,1900-01-01,0,No death,False
EVER93117,EVER,False,No death,1900-01-01,0,No death,False
EVER93118,EVER,False,No death,1900-01-01,0,No death,False
EVER93119,EVER,False,No death,1900-01-01,0,No death,False
EVER93201,EVER,False,No death,1900-01-01,0,No death,False
EVER93202,EVER,False,No death,1900-01-01,0,No death,False
EVER93301,EVER,False,No death,1900-01-01,0,No death,False
EVER93302,EVER,False,No death,1900-01-01,0,No death,False
EVER93304,EVER,False,No death,1900-01-01,0,No death,False
EVER93305,EVER,False,No death,1900-01-01,0,No death,False
EVER93305,EVER,False,No death,1900-01-01,0,No death,True
EVER93306,EVER,False,No death,1900-01-01,0,No death,False
EVER93306,EVER,False,No death,1900-01-01,0,No death,True
EVER93307,EVER,False,No death,1900-01-01,0,No death,False
EVER93307,EVER,True,Death at BC / ABC,1993-10-05,6000,AMS (acute mtn sickness),False
EVER93308,EVER,False,No death,1900-01-01,0,No death,False
EVER93309,EVER,False,No death,1900-01-01,0,No death,False
EVER94101,EVER,False,No death,1900-01-01,0,No death,False
EVER94102,EVER,False,No death,1900-01-01,0,No death,False
EVER94102,EVER,False,No death,1900-01-01,0,No death,True
EVER94103,EVER,False,No death,1900-01-01,0,No death,False
EVER94103,EVER,True,Descending from summit bid,1994-05-27,8680,Exhaustion,False
EVER94104,EVER,False,No death,1900-01-01,0,No death,False
EVER94104,EVER,False,No death,1900-01-01,0,No death,True
EVER94105,EVER,False,No death,1900-01-01,0,No death,False
EVER94106,EVER,False,No death,1900-01-01,0,No death,False
EVER94106,EVER,True,Descending from summit bid,1994-05-09,8700,Exhaustion,False
EVER94107,EVER,False,No death,1900-01-01,0,No death,False
EVER94107,EVER,False,No death,1900-01-01,0,No death,True
EVER94108,EVER,False,No death,1900-01-01,0,No death,False
EVER94109,EVER,False,No death,1900-01-01,0,No death,False
EVER94109,EVER,True,Expedition evacuation,1994-05-15,8000,Fall,False
EVER94110,EVER,False,No death,1900-01-01,0,No death,False
EVER94111,EVER,False,No death,1900-01-01,0,No death,False
EVER94112,EVER,False,No death,1900-01-01,0,No death,False
EVER94113,EVER,False,No death,1900-01-01,0,No death,False
EVER94201,EVER,False,No death,1900-01-01,0,No death,False
EVER94301,EVER,False,No death,1900-01-01,0,No death,False
EVER94302,EVER,False,No death,1900-01-01,0,No death,False
EVER94303,EVER,False,No death,1900-01-01,0,No death,False
EVER94304,EVER,False,No death,1900-01-01,0,No death,False
EVER94305,EVER,False,No death,1900-01-01,0,No death,False
EVER94306,EVER,False,No death,1900-01-01,0,No death,False
EVER94307,EVER,False,No death,1900-01-01,0,No death,False
EVER94308,EVER,False,No death,1900-01-01,0,No death,False
EVER94309,EVER,False,No death,1900-01-01,0,No death,False
EVER94310,EVER,False,No death,1900-01-01,0,No death,False
EVER94311,EVER,False,No death,1900-01-01,0,No death,False
EVER94312,EVER,False,No death,1900-01-01,0,No death,False
EVER95101,EVER,False,No death,1900-01-01,0,No death,False
EVER95101,EVER,False,No death,1900-01-01,0,No death,True
EVER95102,EVER,False,No death,1900-01-01,0,No death,False
EVER95103,EVER,False,No death,1900-01-01,0,No death,False
EVER95104,EVER,False,No death,1900-01-01,0,No death,False
EVER95105,EVER,False,No death,1900-01-01,0,No death,False
EVER95106,EVER,False,No death,1900-01-01,0,No death,False
EVER95106,EVER,False,No death,1900-01-01,0,No death,True
EVER95107,EVER,False,No death,1900-01-01,0,No death,False
EVER95107,EVER,False,No death,1900-01-01,0,No death,True
EVER95108,EVER,False,No death,1900-01-01,0,No death,False
EVER95115,EVER,False,No death,1900-01-01,0,No death,False
EVER95109,EVER,False,No death,1900-01-01,0,No death,False
EVER95110,EVER,False,No death,1900-01-01,0,No death,False
EVER95111,EVER,False,No death,1900-01-01,0,No death,False
EVER95112,EVER,False,No death,1900-01-01,0,No death,False
EVER95112,EVER,False,No death,1900-01-01,0,No death,True
EVER95113,EVER,False,No death,1900-01-01,0,No death,False
EVER95114,EVER,False,No death,1900-01-01,0,No death,False
EVER95114,EVER,False,No death,1900-01-01,0,No death,True
EVER95201,EVER,False,No death,1900-01-01,0,No death,False
EVER95202,EVER,False,No death,1900-01-01,0,No death,False
EVER95203,EVER,False,No death,1900-01-01,0,No death,False
EVER95301,EVER,False,No death,1900-01-01,0,No death,False
EVER95301,EVER,False,No death,1900-01-01,0,No death,True
EVER95302,EVER,False,No death,1900-01-01,0,No death,False
EVER95302,EVER,True,Death enroute BC,1900-01-01,0,Avalanche,False
EVER95303,EVER,False,No death,1900-01-01,0,No death,False
EVER95303,EVER,False,No death,1900-01-01,0,No death,True
EVER95304,EVER,False,No death,1900-01-01,0,No death,False
EVER95305,EVER,False,No death,1900-01-01,0,No death,False
EVER95305,EVER,True,Descending from summit bid,1995-10-14,8800,Fall,True
EVER95306,EVER,False,No death,1900-01-01,0,No death,False
EVER95306,EVER,False,No death,1900-01-01,0,No death,True
EVER96101,EVER,True,Route preparation,1996-05-09,7200,Fall,False
