expid_x,peakid,host,nation,season,citizen,myear,sherpa,tibetan,heightm,himal,location,phost,region,pkname,pseason,pmonth
CHOY14324,CHOY,China,Switzerland,Spring,Japan,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14324,CHOY,China,Switzerland,Spring,Nepal,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14324,CHOY,China,Switzerland,Spring,Nepal,2014,False,True,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14325,CHOY,China,Switzerland,Spring,Venezuela,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14325,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14326,CHOY,China,Switzerland,Spring,Singapore,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14326,CHOY,China,Switzerland,Spring,Nepal,2014,False,True,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,Czech Republic,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,Australia,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,UK,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,New Zealand,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,USA,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14328,CHOY,China,Switzerland,Spring,Nepal,2014,False,True,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
MAKA14301,MAKA,Nepal,France,Spring,UK,2014,False,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MAKA14301,MAKA,Nepal,France,Spring,Nepal,2014,True,False,8485,Makalu,Makalu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Makalu,Spring,May
MANA14313,MANA,Nepal,Poland,Spring,Singapore,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14313,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14314,MANA,Nepal,Poland,Spring,Japan,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14314,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14315,MANA,Nepal,Poland,Spring,Italy,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14315,MANA,Nepal,Poland,Spring,Turkey,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14315,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Switzerland,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,UK,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Netherlands,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Canada,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Germany,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Denmark,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Australia,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14317,MANA,Nepal,Poland,Spring,Japan,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14317,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14316,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
DHA114111,DHA1,Nepal,Japan,Autumn,S Korea,2014,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA114111,DHA1,Nepal,Japan,Autumn,Nepal,2014,True,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
CHOY14320,CHOY,China,Switzerland,Spring,Iran,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
EVER14167,EVER,Nepal,Belgium,Winter,France,2014,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER14168,EVER,Nepal,Belgium,Winter,Japan,2014,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER14167,EVER,Nepal,Belgium,Winter,Nepal,2014,True,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
LHOT14301,LHOT,Nepal,Belgium,Winter,S Korea,2014,False,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
LHOT14301,LHOT,Nepal,Belgium,Winter,Nepal,2014,True,False,8516,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Lhotse,Spring,May
DHA114301,DHA1,Nepal,Japan,Autumn,Slovakia,2014,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA114301,DHA1,Nepal,Japan,Autumn,Nepal,2014,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA114301,DHA1,Nepal,Japan,Autumn,Nepal,2014,True,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
DHA114301,DHA1,Nepal,Japan,Autumn,Czech Republic,2014,False,False,8167,Dhaulagiri,Dhaulagiri Himal,Nepal only,Dhaulagiri-Mukut,Dhaulagiri I,Spring,May
CHOY14311,CHOY,China,Switzerland,Spring,UK,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14311,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14318,CHOY,China,Switzerland,Spring,France,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14318,CHOY,China,Switzerland,Spring,Japan,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14318,CHOY,China,Switzerland,Spring,Italy,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14318,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY13310,CHOY,China,Switzerland,Spring,Nepal,2013,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Italy,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,France,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Philippines,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Poland,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Canada,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Mexico,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Germany,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,India,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14316,CHOY,China,Switzerland,Spring,Israel,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14316,CHOY,China,Switzerland,Spring,Australia,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14316,CHOY,China,Switzerland,Spring,Italy,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14316,CHOY,China,Switzerland,Spring,Denmark,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14316,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14315,CHOY,China,Switzerland,Spring,Nepal,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,USA,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Germany,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Netherlands,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,UK,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Portugal,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Sweden,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,USA/China,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Austria,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Iceland,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14322,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14327,CHOY,China,Switzerland,Spring,Italy,2014,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY14327,CHOY,China,Switzerland,Spring,Nepal,2014,True,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
MANA14320,MANA,Nepal,Poland,Spring,USA,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14318,MANA,Nepal,Poland,Spring,USA/Russia,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14318,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14319,MANA,Nepal,Poland,Spring,Canada,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14319,MANA,Nepal,Poland,Spring,India,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14319,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14319,MANA,Nepal,Poland,Spring,Germany,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14321,MANA,Nepal,Poland,Spring,Czech Republic,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14322,MANA,Nepal,Poland,Spring,Iceland,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14321,MANA,Nepal,Poland,Spring,Slovakia,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14323,MANA,Nepal,Poland,Spring,Norway,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14323,MANA,Nepal,Poland,Spring,Nepal,2014,True,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
MANA14324,MANA,Nepal,Poland,Spring,Italy,2014,False,False,8163,Manaslu/Mansiri,Manaslu Himal,Nepal only,Manaslu-Ganesh,Manaslu,Spring,May
ANN115101,ANN1,Nepal,France,Spring,Macedonia,2015,False,False,8091,Annapurna,Annapurna Himal,Nepal only,Annapurna-Damodar-Peri,Annapurna I,Spring,Jun
ANN115101,ANN1,Nepal,France,Spring,China,2015,False,False,8091,Annapurna,Annapurna Himal,Nepal only,Annapurna-Damodar-Peri,Annapurna I,Spring,Jun
ANN115101,ANN1,Nepal,France,Spring,Turkey/USA,2015,False,False,8091,Annapurna,Annapurna Himal,Nepal only,Annapurna-Damodar-Peri,Annapurna I,Spring,Jun
ANN115101,ANN1,Nepal,France,Spring,Finland,2015,False,False,8091,Annapurna,Annapurna Himal,Nepal only,Annapurna-Damodar-Peri,Annapurna I,Spring,Jun
ANN115101,ANN1,Nepal,France,Spring,Iran,2015,False,False,8091,Annapurna,Annapurna Himal,Nepal only,Annapurna-Damodar-Peri,Annapurna I,Spring,Jun
ANN115101,ANN1,Nepal,France,Spring,Nepal,2015,True,False,8091,Annapurna,Annapurna Himal,Nepal only,Annapurna-Damodar-Peri,Annapurna I,Spring,Jun
CHOY15101,CHOY,China,Switzerland,Spring,UK,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY15101,CHOY,China,Switzerland,Spring,Germany,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY15101,CHOY,China,Switzerland,Spring,Romania,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY15101,CHOY,China,Switzerland,Spring,USA,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY15101,CHOY,China,Switzerland,Spring,Australia,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY15101,CHOY,China,Switzerland,Spring,Austria,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
CHOY15102,CHOY,China,Switzerland,Spring,India,2015,False,False,8188,Khumbu,Khumbu Himal (NW of Everest on Tibetan border),Nepal & China,Khumbu-Rolwaling-Makalu,Cho Oyu,Autumn,Oct
EVER15168,EVER,Nepal,Belgium,Winter,USA,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,India,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,Guatemala,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,Japan,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,Germany,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,Australia,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,Brazil,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15168,EVER,Nepal,Belgium,Winter,Norway,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15122,EVER,Nepal,Belgium,Winter,New Zealand,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15122,EVER,Nepal,Belgium,Winter,UK,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15122,EVER,Nepal,Belgium,Winter,Australia,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15122,EVER,Nepal,Belgium,Winter,Guatemala,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15122,EVER,Nepal,Belgium,Winter,Czech Republic,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15122,EVER,Nepal,Belgium,Winter,S Africa,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15159,EVER,Nepal,Belgium,Winter,Italy,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15159,EVER,Nepal,Belgium,Winter,New Zealand,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15159,EVER,Nepal,Belgium,Winter,Iceland,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15159,EVER,Nepal,Belgium,Winter,Australia,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15159,EVER,Nepal,Belgium,Winter,USA,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15159,EVER,Nepal,Belgium,Winter,Ireland/UK,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15160,EVER,Nepal,Belgium,Winter,Norway,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15160,EVER,Nepal,Belgium,Winter,Sweden,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15160,EVER,Nepal,Belgium,Winter,USA,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15129,EVER,Nepal,Belgium,Winter,USA,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15105,EVER,Nepal,Belgium,Winter,Sweden,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15105,EVER,Nepal,Belgium,Winter,USA,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15140,EVER,Nepal,Belgium,Winter,Australia,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15140,EVER,Nepal,Belgium,Winter,S Africa,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15115,EVER,Nepal,Belgium,Winter,Canada,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15158,EVER,Nepal,Belgium,Winter,UK,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15158,EVER,Nepal,Belgium,Winter,Australia,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15120,EVER,Nepal,Belgium,Winter,New Zealand,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15120,EVER,Nepal,Belgium,Winter,Australia,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15120,EVER,Nepal,Belgium,Winter,Japan,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15120,EVER,Nepal,Belgium,Winter,France,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15120,EVER,Nepal,Belgium,Winter,Singapore,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15137,EVER,Nepal,Belgium,Winter,UK,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
EVER15137,EVER,Nepal,Belgium,Winter,USA,2015,False,False,8849,Khumbu,Khumbu Himal,Nepal & China,Khumbu-Rolwaling-Makalu,Everest,Spring,May
